Unnamed: 0,Reactant1,Reactant2,Solvents,Solvent1,Solvent2,Reagents,Reagent1,Reagent2,Reagent3,Reagent4,Reagent5,ddG,ee,index,temperature
112,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)[O-].CC(=O)[O-].CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O,1.505176501894399,0.79,114,80
113,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,1.5433605578394691,0.8,115,80
114,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)[O-].CC(=O)[O-].CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O,1.505176501894399,0.79,116,80
115,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CC[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](NC(=O)OC(C)(C)C)C(=O)O,1.335259401504404,0.74,117,80
116,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O,1.4333843108314144,0.77,118,80
117,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.0682141608482567,0.9,120,80
118,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CC[C@H](C)[C@H](NC(C)=O)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(C)=O)C(=O)O,1.8727466842985665,0.87,121,80
119,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.0243784946512533,0.91,122,60
120,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.0421718020909494,0.88,123,100
121,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.0682141608482567,0.9,124,80
122,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.7336677407754446,0.96,125,80
123,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.939314190225472,0.97,126,80
124,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.573335745545289,0.95,127,80
125,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@H](C(=O)O)C(C)(C)C.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@H](C(=O)O)C(C)(C)C,0.6258321432459403,0.44,128,60
126,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@H](C(=O)O)C(C)(C)C.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@H](C(=O)O)C(C)(C)C,5.03628314587578,0.999,129,60
127,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,5.03628314587578,0.999,130,60
128,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.C[C@H](NC(=O)OC(C)(C)C)C(=O)O.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],C[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.105885746312823,0.92,131,60
129,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7728515431788643,0.97,132,60
130,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)[O-].CC(=O)[O-].CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.044881525476895,0.98,133,60
131,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.507522457558804,0.99,134,60
132,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O,0.56144816366292,0.4,135,60
133,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)C[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)C[C@H](NC(=O)OC(C)(C)C)C(=O)O,0.1598021195086444,0.12,136,60
134,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.5788515017395994,0.96,138,60
135,C=CC(=O)OCCCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)OCCCC.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.7728515431788643,0.97,139,60
136,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,140,80
137,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,141,80
138,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,3.2276749533908613,0.98,142,80
139,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CC[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.441659204246321,0.94,143,80
140,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.C[C@H](NC(=O)OC(C)(C)C)C(=O)O.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],C[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.2323084235640795,0.92,144,80
141,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7336677407754446,0.96,145,80
142,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,146,80
143,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@H](C(=O)O)C(C)(C)C.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@H](C(=O)O)C(C)(C)C,3.2276749533908613,0.98,147,80
144,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CCC[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CCC[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7336677407754446,0.96,148,80
145,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@H](C(=O)O)c1ccccc1.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@H](C(=O)O)c1ccccc1,1.5832811668746982,0.81,149,80
146,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)N[C@H](C(=O)O)C(C)C.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@H](C(=O)O)C(C)C,1.9327159906429556,0.88,150,80
147,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O,2.7336677407754446,0.96,151,80
148,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.044881525476895,0.98,153,60
149,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.OB(O)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.6063888961322563,0.97,154,40
150,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.812694252154552,0.84,155,100
151,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.32975160815787,0.93,156,80
